2017-04-19 18:33:02,,"SiliconHBO: Hey, Internet, last chance to vote for #SiliconValleyHBO for TheWebbyAwards: https://t.co/kbZTPZCPPl https://t.co/DFGDkWqbNk",,
2017-04-19 18:32:41,,"Hey, Internet, last chance to vote for #SiliconValleyHBO for @TheWebbyAwards: https://t.co/eFmVjAoqTS https://t.co/25BE7i2OSr",,
2017-04-19 18:29:16,,#SiliconValleyHBO is 5/5. A hilariously frustrating tv show about a young startup. 😂 #recommendation,,
2017-04-19 18:12:01,,"Richard: Did I just hit a deer?
Erlich: No, goddamn it! Fucking Stanford Robotics.  #SiliconValley #SiliconHBO #SiliconValleyHBO",,
2017-04-19 18:08:02,,RT @TVsGeorgePrax: Not sure if real Silicon Valley or viral marketing for #SiliconValleyHBO https://t.co/2fRhBssrwH,,
2017-04-19 17:53:01,,Not sure if real Silicon Valley or viral marketing for #SiliconValleyHBO https://t.co/2fRhBssrwH,,
2017-04-19 17:47:05,,Can it be Sunday already so #SiliconValleyHBO can come back on 🙌🏼😫,,
2017-04-19 17:30:48,,Binge watching #SiliconValleyHBO since watching the cast interview on #talkinghardwick.  Such a great show!,,
2017-04-19 17:20:45,,New Episode of #SiliconValleyHBO is leaked early https://t.co/KmCxnIIxJG,,
2017-04-19 17:14:10,,Can't believe I went this long without Pipey in my life #SiliconValleyHBO https://t.co/BJWtKBo2tT,,
2017-04-19 16:44:53,,"""Nice chain, do you choke your mother with it when you put your penis in her butthole?""

#HBO #SiliconValleyHBO",,
